calendar_quarter,formation_date,next_formation_date,side,ticker,cik,filed_date,report_type,max_abs_shrink,leg_weight,signed_weight
2019Q3,2019-09-30,2019-12-23,long,UNH,731766,2019-08-07,10-Q,0.236328125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,ORCL,1341439,2019-09-13,10-Q,0.2371826171875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,DPZ,1286681,2019-07-16,10-Q,0.23779296875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,NVDA,1045810,2019-08-15,10-Q,0.23828125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,AIG,5272,2019-08-08,10-Q,0.23876953125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,PCAR,75362,2019-08-02,10-Q,0.23876953125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,BX,1393818,2019-08-08,10-Q,0.2393798828125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,COF,927628,2019-07-31,10-Q,0.239501953125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,MDLZ,1103982,2019-07-31,10-Q,0.239501953125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,SRE,1032208,2019-08-02,10-Q,0.239501953125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,ROST,745732,2019-09-11,10-Q,0.23974609375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,COP,1163165,2019-08-01,10-Q,0.240478515625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,DLR,1297996,2019-08-07,10-Q,0.240478515625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,REGN,872589,2019-08-06,10-Q,0.2412109375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,CMCSA,1166691,2019-07-25,10-Q,0.241455078125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,CMS,811156,2019-07-25,10-Q,0.241943359375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,PTC,857005,2019-08-08,10-Q,0.2451171875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,HON,773840,2019-07-18,10-Q,0.2457275390625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,JNJ,200406,2019-07-29,10-Q,0.24658203125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,D,715957,2019-08-01,10-Q,0.246826171875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,AWK,1410636,2019-07-31,10-Q,0.2470703125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,CHTR,1091667,2019-07-26,10-Q,0.24755859375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,ELV,1156039,2019-07-24,10-Q,0.24853515625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,ITW,49826,2019-08-02,10-Q,0.24853515625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,GNRC,1474735,2019-08-06,10-Q,0.249755859375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,PEG,788784,2019-07-31,10-Q,0.249755859375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,CMG,1058090,2019-07-24,10-Q,0.2498779296875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,HPQ,47217,2019-08-29,10-Q,0.25048828125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,ED,1047862,2019-08-01,10-Q,0.250732421875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,BKNG,1075531,2019-08-07,10-Q,0.252197265625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,ACGL,947484,2019-08-07,10-Q,0.253173828125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,APTV,1521332,2019-07-31,10-Q,0.25390625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,PANW,1327567,2019-09-09,10-K,0.254638671875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,NVR,906163,2019-07-31,10-Q,0.2568359375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,LYV,1335258,2019-07-25,10-Q,0.257080078125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,CDW,1402057,2019-07-31,10-Q,0.257568359375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,USB,36104,2019-08-01,10-Q,0.2578125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,VICI,1705696,2019-07-31,10-Q,0.2578125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,AXON,1069183,2019-08-09,10-Q,0.258056640625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,JKHY,779152,2019-08-26,10-K,0.25830078125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,AKAM,1086222,2019-08-08,10-Q,0.25927734375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,IEX,832101,2019-07-26,10-Q,0.25927734375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,FOXA,1754301,2019-08-09,10-K,0.259765625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,CL,21665,2019-07-26,10-Q,0.2607421875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,LW,1679273,2019-07-25,10-K,0.2607421875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,NKE,320187,2019-07-23,10-K,0.26123046875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,TMUS,1283699,2019-07-26,10-Q,0.261474609375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,STE,1757898,2019-08-07,10-Q,0.261962890625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,CSCO,858877,2019-09-05,10-K,0.2626953125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,GRMN,1121788,2019-07-31,10-Q,0.264404296875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,BSX,885725,2019-07-30,10-Q,0.26513671875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,KEYS,1601046,2019-08-30,10-Q,0.26513671875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,PLD,1045609,2019-07-22,10-Q,0.265625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,DHR,313616,2019-07-18,10-Q,0.26611328125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,FI,798354,2019-07-26,10-Q,0.2685546875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,INVH,1687229,2019-07-31,10-Q,0.272216796875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,RTX,101829,2019-07-26,10-Q,0.2723388671875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,MCO,1059556,2019-08-02,10-Q,0.272705078125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,ROL,84839,2019-07-26,10-Q,0.27294921875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,ETR,65984,2019-08-06,10-Q,0.2733154296875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,CCI,1051470,2019-07-31,10-Q,0.274169921875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,ULTA,1403568,2019-08-29,10-Q,0.275634765625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,ADP,8670,2019-08-09,10-K,0.276611328125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,KR,56873,2019-09-24,10-Q,0.277099609375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,ADBE,796343,2019-09-26,10-Q,0.280029296875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,DAL,27904,2019-07-11,10-Q,0.280029296875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,CINF,20286,2019-07-30,10-Q,0.28173828125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,AOS,91142,2019-08-08,10-Q,0.2825927734375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,TSCO,916365,2019-08-08,10-Q,0.282958984375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,KEY,91576,2019-08-01,10-Q,0.283447265625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,PGR,80661,2019-08-07,10-Q,0.283447265625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,DAY,1725057,2019-07-30,10-Q,0.28369140625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,AMT,1053507,2019-07-31,10-Q,0.285400390625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,FCX,831259,2019-08-06,10-Q,0.28564453125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,MTB,36270,2019-08-05,10-Q,0.2861328125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,GLW,24741,2019-07-31,10-Q,0.287109375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,V,1403161,2019-07-26,10-Q,0.28759765625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,CB,896159,2019-07-31,10-Q,0.289306640625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,JPM,19617,2019-08-06,10-Q,0.290283203125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,SPG,1063761,2019-08-07,10-Q,0.29052734375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,CTAS,723254,2019-07-26,10-K,0.296875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,KMI,1506307,2019-07-19,10-Q,0.3016357421875,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,IPG,51644,2019-07-25,10-Q,0.302490234375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,EL,1001250,2019-08-23,10-K,0.302734375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,DFS,1393612,2019-08-01,10-Q,0.30322265625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,WST,105770,2019-07-29,10-Q,0.304443359375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,O,726728,2019-08-06,10-Q,0.30615234375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,TXN,97476,2019-07-31,10-Q,0.30615234375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,LUV,92380,2019-07-30,10-Q,0.30859375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,PG,80424,2019-08-06,10-K,0.31298828125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,PM,1413329,2019-07-25,10-Q,0.330322265625,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,FDS,1013237,2019-07-10,10-Q,0.3575439453125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,XYL,1524472,2019-08-01,10-Q,0.36328125,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,long,WTW,1140536,2019-08-01,10-Q,0.411865234375,0.010638297872340425,0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,PCG,1004980,2019-08-09,10-Q,-0.37017822265625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,RMD,943819,2019-08-08,10-K,-0.327789306640625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,ANET,1596532,2019-08-02,10-Q,-0.2291259765625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,WM,823768,2019-07-25,10-Q,-0.190185546875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,GEN,849399,2019-08-09,10-Q,-0.1876220703125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,CZR,1590895,2019-08-09,10-Q,-0.174072265625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,BEN,38777,2019-07-30,10-Q,-0.17327880859375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,GE,40545,2019-07-31,10-Q,-0.16961669921875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,STX,1137789,2019-08-02,10-K,-0.1695556640625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,AVGO,1730168,2019-09-13,10-Q,-0.16552734375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,JNPR,1043604,2019-08-07,10-Q,-0.16448974609375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,DVA,927066,2019-08-02,10-Q,-0.160888671875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,CRWD,1535527,2019-09-06,10-Q,-0.151123046875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,EFX,33185,2019-07-25,10-Q,-0.1502685546875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,LRCX,707549,2019-08-20,10-K,-0.1412353515625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,KHC,1637459,2019-08-13,10-Q,-0.13262939453125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,HWM,4281,2019-08-02,10-Q,-0.08935546875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,SYK,310764,2019-07-26,10-Q,0.095458984375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,STLD,1022671,2019-08-09,10-Q,0.104736328125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,WBD,1437107,2019-08-06,10-Q,0.1064453125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,ABBV,1551152,2019-08-05,10-Q,0.1171875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,COR,1140859,2019-08-01,10-Q,0.1181640625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,EQT,33213,2019-07-25,10-Q,0.118408203125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,HAL,45012,2019-07-26,10-Q,0.12646484375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,GWW,277135,2019-07-24,10-Q,0.12744140625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,AES,874761,2019-08-06,10-Q,0.1275634765625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,LDOS,1336920,2019-07-30,10-Q,0.1279296875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,NRG,1013871,2019-08-07,10-Q,0.1279296875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,DGX,1022079,2019-07-24,10-Q,0.130615234375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,ADM,7084,2019-08-01,10-Q,0.1337890625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,AMP,820027,2019-08-05,10-Q,0.134033203125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,MRK,310158,2019-08-06,10-Q,0.134033203125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,CLX,21076,2019-08-14,10-K,0.13427734375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,FTNT,1262039,2019-08-01,10-Q,0.13427734375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,TYL,860731,2019-08-02,10-Q,0.135986328125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,ADSK,769397,2019-09-04,10-Q,0.13623046875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,SCHW,316709,2019-08-07,10-Q,0.13623046875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,MGM,789570,2019-08-08,10-Q,0.13720703125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,OXY,797468,2019-07-31,10-Q,0.137451171875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,NI,1111711,2019-07-31,10-Q,0.1376953125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,URI,1067701,2019-07-17,10-Q,0.138427734375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,JBHT,728535,2019-07-26,10-Q,0.139892578125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,MTCH,891103,2019-08-09,10-Q,0.14111328125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,TRGP,1389170,2019-08-09,10-Q,0.141357421875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,MMM,66740,2019-07-26,10-Q,0.142333984375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,AVB,915912,2019-08-06,10-Q,0.14306640625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,TROW,1113169,2019-07-24,10-Q,0.1439208984375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,IVZ,914208,2019-07-25,10-Q,0.144287109375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,WYNN,1174922,2019-08-08,10-Q,0.1448974609375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,HAS,46080,2019-07-31,10-Q,0.14501953125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,F,37996,2019-07-25,10-Q,0.1451416015625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,WAT,1000697,2019-07-31,10-Q,0.145263671875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,FIS,1136893,2019-08-06,10-Q,0.145751953125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,TEL,1385157,2019-07-26,10-Q,0.145751953125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,WMB,107263,2019-08-01,10-Q,0.14617919921875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,BA,12927,2019-07-24,10-Q,0.146728515625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,MAR,1048286,2019-08-06,10-Q,0.1484375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,STT,93751,2019-07-26,10-Q,0.1484375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,LMT,936468,2019-07-23,10-Q,0.149169921875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,CI,1739940,2019-08-01,10-Q,0.150146484375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,CPT,906345,2019-07-26,10-Q,0.150146484375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,EA,712515,2019-08-06,10-Q,0.150634765625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,FSLR,1274494,2019-08-02,10-Q,0.1507568359375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,PNW,764622,2019-08-08,10-Q,0.15087890625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,MAA,912595,2019-08-01,10-Q,0.1512451171875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,LII,1069202,2019-07-22,10-Q,0.15185546875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,TRMB,864749,2019-08-02,10-Q,0.152099609375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,CCL,815097,2019-09-26,10-Q,0.15283203125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,ON,1097864,2019-08-05,10-Q,0.15283203125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,CBRE,1138118,2019-08-09,10-Q,0.15325927734375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,CVX,93410,2019-08-07,10-Q,0.15380859375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,GL,320335,2019-08-08,10-Q,0.15380859375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,MTD,1037646,2019-08-02,10-Q,0.15380859375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,WY,106535,2019-07-26,10-Q,0.1544189453125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,AIZ,1267238,2019-08-08,10-Q,0.15478515625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,IQV,1478242,2019-07-24,10-Q,0.15478515625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,EXE,895126,2019-08-06,10-Q,0.155029296875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,GDDY,1609711,2019-08-02,10-Q,0.1552734375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,SHW,89800,2019-07-24,10-Q,0.155517578125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,RJF,720005,2019-08-08,10-Q,0.1558837890625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,MMC,62709,2019-08-02,10-Q,0.156005859375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,INCY,879169,2019-07-30,10-Q,0.15625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,PKG,75677,2019-08-02,10-Q,0.1568603515625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,SWKS,4127,2019-08-07,10-Q,0.156982421875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,FDX,1048911,2019-09-17,10-Q,0.157958984375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,CSX,277948,2019-07-17,10-Q,0.158203125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,RF,1281761,2019-08-07,10-Q,0.158203125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,CSGP,1057352,2019-07-24,10-Q,0.158447265625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,IRM,1020569,2019-08-01,10-Q,0.158447265625,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,DLTR,935703,2019-08-29,10-Q,0.158935546875,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,MLM,916076,2019-07-31,10-Q,0.159423828125,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,A,1090872,2019-08-30,10-Q,0.159912109375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,AEP,4904,2019-07-25,10-Q,0.159912109375,0.010638297872340425,-0.010638297872340425
2019Q3,2019-09-30,2019-12-23,short,DTE,936340,2019-07-24,10-Q,0.16015625,0.010638297872340425,-0.010638297872340425
2019Q4,2019-12-23,2020-03-31,long,BAC,70858,2019-10-28,10-Q,0.236328125,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,DVN,1090012,2019-11-06,10-Q,0.237060546875,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,PAYX,723531,2019-12-20,10-Q,0.237060546875,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,DTE,936340,2019-10-28,10-Q,0.23779296875,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,TDG,1260221,2019-11-19,10-K,0.23828125,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,IEX,832101,2019-10-30,10-Q,0.23876953125,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,WMT,104169,2019-12-04,10-Q,0.239013671875,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,AFL,4977,2019-10-25,10-Q,0.2392578125,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,MSCI,1408198,2019-10-31,10-Q,0.23974609375,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,ADP,8670,2019-11-04,10-Q,0.2403564453125,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,LKQ,1065696,2019-11-05,10-Q,0.240478515625,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,BF.A,14693,2019-12-05,10-Q,0.2412109375,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,SYF,1601712,2019-10-25,10-Q,0.24169921875,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,HIG,874766,2019-11-04,10-Q,0.2418212890625,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,GPC,40987,2019-10-18,10-Q,0.2420654296875,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,ED,1047862,2019-11-04,10-Q,0.2421875,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,NDSN,72331,2019-12-13,10-K,0.242431640625,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,SJM,91419,2019-11-22,10-Q,0.242431640625,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,SNPS,883241,2019-12-20,10-K,0.242919921875,0.010526315789473684,0.010526315789473684
2019Q4,2019-12-23,2020-03-31,long,MTD,1037646,2019-11-08,10-Q,0.244873046875,0.010526315789473684,0.010526315789473684
